next_purchase_after_30d,Transaction_Value,Coupon_Status,Gender,Tenure_Months,Delivery_Charges
0,149.0,Unused,F,27,12.99
1,49.99,Used,F,7,6.5
0,119.59,Unused,F,7,6.5
0,18.99,Unused,F,7,6.5
0,15.19,Unused,F,7,6.5
0,149.0,Unused,F,7,6.5
1,17.94,Used,F,7,6.0
0,124.43,Used,F,7,12.99
0,79.0,Used,F,7,6.0
0,151.93,Unused,F,7,12.99
0,43.97,Unused,F,7,6.0
0,307.0,Unused,F,7,6.0
0,15.19,Unused,F,7,6.0
0,149.0,Unused,F,7,6.0
0,77.94,Unused,F,7,12.99
0,5.6,Unused,F,7,6.0
0,13.59,Unused,F,7,6.0
1,102.75,Used,F,7,6.0
0,3.5,Used,F,7,6.0
0,199.0,Used,F,7,6.0
0,184.5,Used,F,7,61.13
0,27.99,Used,F,7,6.0
0,52.5,Used,F,7,6.0
0,39.19,Used,F,7,6.0
0,16.99,Used,F,7,6.0
0,13.59,Used,F,7,6.0
0,298.0,Used,F,7,6.0
0,18.99,Used,F,7,6.0
0,149.0,Used,F,7,6.0
0,3.99,Unused,F,7,6.0
0,129.54,Unused,F,7,6.0
0,50.18,Unused,F,7,6.0
0,51.09,Unused,F,7,6.0
0,12.38,Unused,F,7,6.0
0,199.0,Unused,F,7,6.0
0,71.7,Unused,F,7,61.13
0,15.59,Unused,F,7,6.0
0,31.35,Unused,F,7,6.0
0,15.19,Unused,F,7,6.0
0,28.88,Unused,F,7,6.0
0,23.28,Unused,F,7,6.0
0,149.0,Unused,F,7,6.0
0,44.79,Unused,F,7,12.99
0,62.38,Unused,F,7,6.0
0,19.99,Unused,F,7,6.5
0,119.0,Unused,F,7,6.0
0,19.99,Unused,F,7,6.0
0,8.0,Unused,F,7,6.0
1,14.35,Used,F,7,6.0
0,149.0,Used,F,7,6.0
0,79.0,Used,F,7,6.0
0,27.5,Used,F,7,6.0
0,199.0,Unused,F,7,6.0
0,10.6,Unused,F,7,6.0
0,31.98,Unused,F,7,6.0
0,18.75,Unused,F,7,6.0
0,349.0,Unused,F,7,6.0
0,149.0,Unused,F,7,6.0
0,2.39,Unused,F,7,6.0
0,149.0,Unused,F,7,6.0
1,27.16,Used,F,22,6.0
0,238.0,Used,F,22,6.0
0,41.99,Used,F,22,6.0
0,149.0,Used,F,22,6.0
0,41.56,Unused,F,22,12.91
0,26.37,Unused,F,22,6.0
0,4.08,Unused,F,22,6.0
0,149.0,Unused,F,22,6.0
1,5.0,Used,M,13,6.5
0,116.75,Used,M,13,50.74
0,11.59,Used,M,13,6.5
0,11.98,Used,M,13,20.74
0,55.99,Used,M,13,6.5
0,1.59,Used,M,13,6.5
0,119.0,Used,M,13,28.78
0,796.0,Used,M,13,6.5
0,238.0,Used,M,13,6.5
0,24.99,Used,M,13,6.5
0,59.99,Used,M,13,35.96
0,59.99,Used,M,13,6.5
0,15.19,Used,M,13,6.5
0,208.3,Unused,M,13,50.74
0,229.8,Unused,M,13,41.3
0,10.99,Unused,M,13,6.5
0,18.98,Unused,M,13,6.5
0,47.97,Unused,M,13,6.5
0,54.32,Unused,M,13,24.47
0,8.97,Unused,M,13,6.5
0,53.97,Unused,M,13,20.74
0,2.39,Unused,M,13,6.5
0,198.0,Unused,M,13,6.5
0,238.0,Unused,M,13,6.5
0,238.0,Unused,M,13,6.5
0,119.0,Unused,M,13,6.5
0,238.0,Unused,M,13,6.5
0,238.0,Unused,M,13,6.5
0,119.98,Unused,M,13,35.96
0,15.19,Unused,M,13,6.5
0,59.99,Unused,M,13,6.5
0,79.0,Unused,M,13,6.5
0,158.0,Unused,M,13,6.5
0,16.99,Unused,M,13,6.5
0,24.75,Unused,M,13,6.5
0,55.99,Unused,M,13,6.5
0,139.75,Unused,M,13,50.74
0,99.95,Unused,M,13,41.3
0,119.0,Unused,M,13,6.5
0,119.0,Unused,M,13,6.5
0,59.99,Unused,M,13,35.96
0,79.0,Unused,M,13,6.5
1,14.84,Used,F,29,6.5
0,316.71,Used,F,29,6.5
0,153.71,Used,F,29,6.5
0,153.71,Used,F,29,6.5
0,1.64,Unused,F,29,6.5
0,102.28,Unused,F,29,28.78
0,245.54,Unused,F,29,6.5
0,153.71,Unused,F,29,6.5
0,153.71,Unused,F,29,6.5
0,1.64,Unused,F,29,6.5
0,153.71,Unused,F,29,6.5
0,153.71,Unused,F,29,6.5
0,65.17,Used,F,29,6.5
0,122.77,Unused,F,29,6.5
0,239.32,Used,F,29,86.74
0,99.0,Used,F,29,6.5
0,15.99,Unused,F,29,6.5
0,239.03,Unused,F,29,86.74
0,149.0,Unused,F,29,6.5
1,78.84,Used,F,29,12.99
0,4.98,Unused,F,29,6.0
0,39.9,Unused,F,29,12.99
0,19.9,Unused,F,29,12.99
0,1.99,Unused,F,29,6.0
1,49.2,Used,F,29,6.0
0,47.18,Unused,F,29,6.0
0,27.19,Used,F,29,6.0
0,369.4,Used,F,29,63.91
0,119.0,Used,F,29,6.0
0,386.0,Used,F,29,6.0
0,238.0,Unused,F,29,6.0
0,237.0,Unused,F,29,6.0
0,13.59,Unused,F,29,6.0
0,13.29,Unused,F,29,6.0
0,208.0,Unused,F,29,8.7
1,2.99,Used,F,29,6.0
0,5.97,Unused,F,29,6.0
0,15.28,Unused,F,29,6.0
0,3.49,Unused,F,29,6.0
0,51.96,Used,F,29,6.0
0,5.7,Used,F,29,6.0
0,357.0,Used,F,29,6.0
0,119.0,Used,F,29,6.0
0,16.99,Used,F,29,6.0
0,13.59,Used,F,29,6.0
0,8.97,Unused,F,29,6.0
0,3.59,Unused,F,29,6.0
0,149.0,Unused,F,29,6.0
1,49.44,Used,M,40,50.74
0,20.62,Used,M,40,6.5
0,36.3,Used,M,40,6.5
0,28.9,Used,M,40,6.5
0,30.93,Used,M,40,6.5
0,59.81,Used,M,40,6.5
0,46.98,Used,M,40,6.5
0,49.4,Used,M,40,12.76
0,19.76,Used,M,40,20.78
0,86.65,Used,M,40,6.5
0,122.95,Used,M,40,6.5
0,576.8,Used,M,40,175.14
0,2.05,Used,M,40,6.5
0,122.77,Used,M,40,6.5
0,245.54,Used,M,40,6.5
0,163.0,Used,M,40,6.5
0,461.13,Used,M,40,6.5
0,307.42,Used,M,40,6.5
0,153.71,Used,M,40,6.5
0,296.66,Unused,M,40,6.5
0,370.46,Unused,M,40,50.74
0,14.45,Unused,M,40,6.5
0,36.28,Unused,M,40,18.47
0,10.72,Unused,M,40,6.5
0,126.89,Unused,M,40,6.5
0,5.13,Unused,M,40,6.5
0,60.23,Unused,M,40,6.5
0,57.76,Unused,M,40,6.5
0,46.21,Unused,M,40,6.5
0,14.82,Unused,M,40,6.5
0,9.88,Unused,M,40,20.78
0,565.74,Unused,M,40,6.5
0,9.26,Unused,M,40,6.5
0,7.21,Unused,M,40,6.5
0,207.72,Unused,M,40,6.5
0,249.65,Unused,M,40,6.5
0,122.77,Unused,M,40,6.5
0,17.53,Unused,M,40,6.5
0,153.71,Unused,M,40,6.5
0,153.71,Unused,M,40,6.5
0,153.71,Unused,M,40,6.5
0,614.84,Unused,M,40,62.74
0,153.71,Unused,M,40,6.5
0,14.45,Unused,M,40,6.5
0,113.04,Unused,M,40,6.5
0,9.88,Unused,M,40,20.78
0,89.94,Unused,M,40,6.5
0,32.96,Unused,M,40,18.47
0,230.79,Unused,M,40,6.5
0,163.0,Unused,M,40,6.5
0,20.62,Unused,M,40,6.5
1,402.6,Unused,F,7,6.5
0,322.08,Unused,F,7,19.99
1,153.71,Unused,M,24,6.5
1,238.0,Used,M,24,6.5
0,113.08,Unused,M,24,6.5
0,238.0,Unused,M,24,6.5
0,16.99,Unused,M,24,12.99
1,122.77,Unused,F,9,6.5
1,39.95,Used,F,9,6.5
0,49.9,Unused,F,9,6.5
0,24.99,Unused,F,9,39.27
1,121.3,Unused,F,9,6.5
0,121.3,Unused,F,9,6.5
1,20.38,Used,M,6,6.0
0,548.0,Used,M,6,6.0
0,99.0,Used,M,6,6.0
0,198.0,Used,M,6,6.0
0,41.59,Used,M,6,6.0
0,2.99,Used,M,6,6.0
0,119.0,Used,M,6,12.99
0,22.49,Unused,M,6,6.0
0,15.0,Unused,M,6,6.0
0,41.59,Unused,M,6,6.0
0,19.99,Unused,M,6,6.0
0,31.07,Unused,M,6,6.0
0,119.0,Unused,M,6,6.0
0,6.36,Unused,M,6,6.0
0,41.59,Unused,M,6,6.0
0,21.98,Used,M,6,6.0
0,149.0,Used,M,6,6.0
0,10.99,Unused,M,6,6.0
0,79.0,Unused,M,6,6.0
0,149.0,Unused,M,6,6.0
0,199.0,Unused,M,6,8.7
1,11.97,Unused,F,34,6.5
0,357.0,Unused,F,34,6.5
0,169.98,Used,F,34,26.43
0,179.85,Used,F,34,18.59
0,47.8,Used,F,34,6.5
0,74.85,Used,F,34,22.71
0,51.97,Used,F,34,6.5
0,119.0,Used,F,34,6.5
0,119.0,Used,F,34,6.5
0,357.0,Used,F,34,23.17
0,61.59,Used,F,34,6.5
0,75.97,Unused,F,34,6.5
0,76.08,Unused,F,34,6.5
0,35.0,Unused,F,34,6.5
0,117.42,Unused,F,34,6.5
0,131.17,Unused,F,34,6.5
0,9.99,Unused,F,34,6.5
0,40.98,Unused,F,34,6.5
0,119.0,Unused,F,34,6.5
0,149.98,Unused,F,34,6.5
0,13.59,Unused,F,34,6.5
0,447.0,Unused,F,34,6.5
0,63.77,Unused,F,34,6.5
0,10.99,Unused,F,34,6.5
0,8.99,Unused,F,34,26.43
0,299.85,Unused,F,34,18.59
0,119.0,Unused,F,34,6.5
0,119.0,Unused,F,34,6.5
1,49.27,Used,M,49,6.0
0,129.63,Used,M,49,12.99
0,119.0,Used,M,49,6.0
0,149.0,Used,M,49,6.0
0,386.0,Used,M,49,6.0
0,298.0,Used,M,49,6.0
0,362.7,Unused,M,49,19.68
0,98.37,Unused,M,49,6.0
0,11.96,Unused,M,49,6.0
0,238.0,Unused,M,49,6.0
0,238.0,Unused,M,49,6.0
0,3.0,Unused,M,49,6.0
0,238.0,Unused,M,49,6.0
1,33.59,Used,F,23,6.0
0,33.59,Used,F,23,6.0
0,33.59,Used,F,23,6.0
0,11.18,Used,F,23,18.12
0,10.99,Used,F,23,19.99
0,279.6,Used,F,23,6.0
0,19.99,Used,F,23,6.0
0,2.39,Used,F,23,6.0
0,238.0,Used,F,23,6.0
0,387.0,Used,F,23,6.0
0,238.0,Used,F,23,6.0
0,119.0,Used,F,23,6.0
0,119.0,Used,F,23,12.99
0,298.0,Used,F,23,19.99
0,9.09,Unused,F,23,6.0
0,33.59,Unused,F,23,6.0
0,67.18,Unused,F,23,6.0
0,33.59,Unused,F,23,6.0
0,33.59,Unused,F,23,6.0
0,103.32,Unused,F,23,18.12
0,430.5,Unused,F,23,6.0
0,44.79,Unused,F,23,6.0
0,14.69,Unused,F,23,6.0
0,148.04,Unused,F,23,6.0
0,238.0,Unused,F,23,6.0
0,119.0,Unused,F,23,19.99
0,13.29,Unused,F,23,19.99
0,22.94,Unused,F,23,6.0
0,39.98,Unused,F,23,6.0
0,149.0,Unused,F,23,6.0
0,158.0,Unused,F,23,6.0
0,5.98,Unused,F,23,19.99
0,33.59,Unused,F,23,6.0
0,17.58,Unused,F,23,6.0
0,15.95,Unused,F,23,18.12
0,119.0,Unused,F,23,19.99
0,238.0,Unused,F,23,19.99
0,11.75,Used,F,23,6.0
0,14.69,Used,F,23,6.0
0,33.59,Unused,F,23,6.0
1,107.85,Used,F,23,26.2
0,149.0,Used,F,23,6.0
0,512.5,Unused,F,23,26.2
0,452.25,Unused,F,23,28.37
0,670.8,Unused,F,23,30.59
0,238.0,Unused,F,23,6.0
0,323.52,Unused,F,23,26.2
1,23.94,Used,F,23,6.5
0,20.79,Used,F,23,6.0
0,2.99,Used,F,23,6.0
0,238.0,Used,F,23,6.0
0,237.0,Used,F,23,6.0
0,199.0,Unused,F,23,6.0
0,0.5,Unused,F,23,6.0
0,297.0,Unused,F,23,6.0
0,14.34,Unused,F,23,6.5
0,20.79,Unused,F,23,6.0
0,5.57,Unused,F,23,6.0
0,149.0,Unused,F,23,6.0
0,82.5,Unused,F,23,6.0
0,164.98,Used,F,23,6.0
0,197.91,Used,F,23,6.0
0,15.98,Used,F,23,6.0
0,1347.0,Used,F,23,17.08
0,476.0,Used,F,23,6.5
0,349.0,Used,F,23,6.5
0,349.0,Used,F,23,6.5
0,237.0,Used,F,23,6.5
0,149.0,Used,F,23,6.5
0,1255.61,Unused,F,23,6.0
0,57.46,Unused,F,23,6.0
0,636.0,Unused,F,23,6.5
0,99.0,Unused,F,23,6.5
0,29.9,Unused,F,23,6.0
0,149.0,Unused,F,23,6.5
0,395.0,Unused,F,23,12.99
0,149.0,Unused,F,23,6.5
0,149.0,Unused,F,23,6.5
0,199.0,Unused,F,23,6.5
0,413.99,Unused,F,23,6.5
1,10.63,Used,F,31,6.0
0,15.99,Used,F,31,6.0
0,254.85,Used,F,31,6.0
0,852.57,Unused,F,31,6.0
0,14.69,Unused,F,31,6.0
0,13.29,Unused,F,31,6.0
0,119.0,Unused,F,31,6.0
0,73.9,Unused,F,31,6.0
0,15.39,Unused,F,31,6.0
0,18.99,Unused,F,31,6.0
0,13.59,Unused,F,31,6.0
0,254.85,Unused,F,31,6.0
0,149.0,Unused,F,31,6.0
1,18.99,Used,M,15,6.0
0,119.0,Used,M,15,6.0
0,149.0,Used,M,15,6.0
0,26.58,Unused,M,15,6.0
0,253.99,Unused,M,15,12.99
0,237.0,Unused,M,15,6.0
0,119.0,Unused,M,15,6.0
0,119.0,Unused,M,15,6.0
1,25.46,Used,F,19,6.0
0,181.43,Used,F,19,6.5
1,149.0,Used,F,23,6.0
0,119.0,Unused,F,23,6.0
0,149.0,Unused,F,23,6.0
0,149.0,Unused,F,23,6.0
0,962.4,Used,F,23,75.54
0,158.0,Used,F,23,6.0
0,79.0,Used,F,23,6.0
0,215.0,Unused,F,23,75.54
0,402.9,Unused,F,23,75.54
0,119.0,Unused,F,23,6.0
1,28.88,Used,F,23,6.0
0,54.77,Unused,F,23,12.99
0,17.97,Unused,F,23,6.0
0,69.98,Unused,F,23,12.99
0,149.0,Unused,F,23,6.0
1,199.0,Used,F,23,6.0
0,119.0,Used,F,23,6.0
0,149.0,Used,F,23,6.0
0,1.5,Unused,F,23,6.0
0,357.0,Unused,F,23,6.0
0,119.0,Unused,F,23,6.0
0,357.0,Unused,F,23,12.99
0,238.0,Unused,F,23,6.0
0,237.0,Unused,F,23,6.0
0,743.0,Unused,F,23,6.0
0,158.0,Unused,F,23,6.0
0,47.8,Used,F,23,19.02
0,13.68,Used,F,23,12.91
0,199.0,Unused,F,23,6.0
0,22.8,Unused,F,23,12.91
0,149.0,Unused,F,23,12.99
0,25.58,Unused,F,23,19.02
0,16.99,Unused,F,23,6.0
0,79.0,Unused,F,23,12.99
1,30.94,Used,M,32,6.5
0,153.71,Used,M,32,6.5
0,51.56,Unused,M,32,6.5
0,25.78,Unused,M,32,6.5
0,150.06,Used,M,32,57.74
0,409.94,Used,M,32,249.91
0,115.62,Used,M,32,110.74
0,73.39,Used,M,32,35.3
0,61.8,Used,M,32,6.5
0,26.8,Used,M,32,6.5
0,34.65,Used,M,32,6.5
0,98.88,Used,M,32,18.47
0,164.96,Used,M,32,18.47
0,122.77,Used,M,32,6.5
0,122.77,Used,M,32,6.5
0,245.54,Used,M,32,6.5
0,122.77,Used,M,32,6.5
0,87.65,Used,M,32,6.5
0,153.71,Used,M,32,6.5
0,153.45,Unused,M,32,249.91
0,1180.77,Unused,M,32,6.5
0,89.04,Unused,M,32,35.3
0,31.95,Unused,M,32,6.5
0,1312.08,Unused,M,32,422.24
0,18.14,Unused,M,32,6.5
0,95.71,Unused,M,32,6.5
0,99.85,Unused,M,32,6.5
0,139.38,Unused,M,32,57.74
0,329.64,Unused,M,32,110.74
0,81.7,Unused,M,32,6.5
0,15.67,Unused,M,32,6.5
0,122.77,Unused,M,32,6.5
0,122.77,Unused,M,32,6.5
0,122.77,Unused,M,32,6.5
0,122.77,Unused,M,32,6.5
0,29.69,Unused,M,32,12.76
0,41.26,Unused,M,32,6.5
0,407.5,Unused,M,32,6.5
0,153.71,Unused,M,32,6.5
0,307.42,Unused,M,32,6.5
0,153.71,Unused,M,32,6.5
0,153.71,Unused,M,32,6.5
0,153.71,Unused,M,32,6.5
0,329.51,Unused,M,32,249.91
0,9.07,Unused,M,32,6.5
0,494.87,Unused,M,32,110.74
0,24.6,Unused,M,32,6.5
0,49.44,Unused,M,32,18.47
0,59.4,Unused,M,32,6.5
0,153.71,Unused,M,32,6.5
1,14.92,Used,M,32,6.5
0,35.97,Used,M,32,6.5
0,25.88,Used,M,32,6.5
0,73.93,Used,M,32,6.5
0,60.44,Used,M,32,6.5
0,595.0,Used,M,32,6.5
0,11.89,Used,M,32,6.5
0,28.88,Used,M,32,6.5
0,19.99,Used,M,32,6.5
0,149.0,Used,M,32,20.85
0,298.0,Used,M,32,6.5
0,15.19,Used,M,32,6.5
0,158.0,Used,M,32,6.5
0,72.98,Unused,M,32,6.5
0,125.88,Unused,M,32,6.5
0,19.19,Unused,M,32,6.5
0,12.99,Unused,M,32,6.5
0,5.98,Unused,M,32,6.5
0,489.4,Unused,M,32,30.92
0,81.96,Unused,M,32,6.5
0,13.99,Unused,M,32,6.5
0,53.56,Unused,M,32,6.5
0,292.24,Unused,M,32,16.47
0,319.6,Unused,M,32,16.86
0,41.27,Unused,M,32,6.5
0,119.0,Unused,M,32,6.5
0,238.0,Unused,M,32,6.5
0,238.0,Unused,M,32,6.5
0,238.0,Unused,M,32,6.5
0,316.0,Unused,M,32,6.5
0,149.0,Unused,M,32,6.5
0,149.0,Unused,M,32,6.5
0,10.47,Unused,M,32,6.5
0,12.99,Unused,M,32,6.5
0,44.85,Unused,M,32,6.5
0,53.28,Unused,M,32,6.5
0,15.19,Unused,M,32,6.5
0,268.0,Unused,M,32,6.5
0,149.0,Unused,M,32,6.5
1,14.0,Used,M,8,12.99
0,7.98,Used,M,8,6.0
0,24.99,Used,M,8,6.0
0,357.0,Used,M,8,6.0
0,12.35,Unused,M,8,12.99
0,33.99,Unused,M,8,6.0
0,119.0,Unused,M,8,6.0
0,119.0,Unused,M,8,6.0
0,357.0,Unused,M,8,6.0
0,119.0,Unused,M,8,6.0
0,119.0,Unused,M,8,6.0
0,238.0,Unused,M,8,6.0
0,149.0,Unused,M,8,6.0
0,2.79,Unused,M,8,6.0
0,3.19,Used,M,8,6.5
0,2.8,Used,M,8,6.0
0,10.99,Used,M,8,6.0
0,322.74,Used,M,8,12.99
0,35.73,Used,M,8,6.0
0,45.6,Used,M,8,6.0
0,44.79,Used,M,8,6.0
0,267.99,Used,M,8,6.0
0,159.5,Used,M,8,15.72
0,20.78,Used,M,8,12.99
0,4.99,Used,M,8,6.0
0,2.8,Used,M,8,6.0
0,99.95,Used,M,8,6.0
0,4.56,Used,M,8,6.0
0,119.0,Used,M,8,6.0
0,8.0,Used,M,8,6.0
0,8.16,Used,M,8,6.0
0,8.49,Used,M,8,6.0
0,44.0,Used,M,8,6.0
0,465.0,Used,M,8,6.0
0,41.99,Used,M,8,6.0
0,149.0,Used,M,8,6.0
0,544.0,Used,M,8,6.0
0,13.59,Used,M,8,6.0
0,13.59,Used,M,8,6.0
0,149.0,Used,M,8,19.99
0,149.0,Used,M,8,6.0
0,33.74,Unused,M,8,12.99
0,5.6,Unused,M,8,6.0
0,420.0,Unused,M,8,13.35
0,29.98,Unused,M,8,6.0
0,2.99,Unused,M,8,6.0
0,1.59,Unused,M,8,6.0
0,19.19,Unused,M,8,6.5
0,10.63,Unused,M,8,6.0
0,13.29,Unused,M,8,6.0
0,6.15,Unused,M,8,6.0
0,30.38,Unused,M,8,6.5
0,4.47,Unused,M,8,6.0
0,19.2,Unused,M,8,6.0
0,143.6,Unused,M,8,6.0
0,229.5,Unused,M,8,12.99
0,96.48,Unused,M,8,6.0
0,13.9,Unused,M,8,19.99
0,39.75,Unused,M,8,6.0
0,13.29,Unused,M,8,6.0
0,15.99,Unused,M,8,6.0
0,36.3,Unused,M,8,6.0
0,42.0,Unused,M,8,6.0
0,2.99,Unused,M,8,6.0
0,7.19,Unused,M,8,6.0
0,32.95,Unused,M,8,6.0
0,119.0,Unused,M,8,6.0
0,357.0,Unused,M,8,6.0
0,489.2,Unused,M,8,6.0
0,119.0,Unused,M,8,6.0
0,238.0,Unused,M,8,6.0
0,198.0,Unused,M,8,6.0
0,536.0,Unused,M,8,6.0
0,18.99,Unused,M,8,6.0
0,4.08,Unused,M,8,6.0
0,13.99,Unused,M,8,6.0
0,13.59,Unused,M,8,6.0
0,149.0,Unused,M,8,6.0
0,41.99,Unused,M,8,6.5
0,158.0,Unused,M,8,6.0
0,13.59,Unused,M,8,6.0
0,149.0,Unused,M,8,6.0
0,149.0,Unused,M,8,6.0
0,149.0,Unused,M,8,6.0
0,13.2,Unused,M,8,6.0
0,11.2,Unused,M,8,6.0
0,140.0,Unused,M,8,13.35
0,4.8,Unused,M,8,6.0
0,8.0,Unused,M,8,6.0
0,44.79,Unused,M,8,6.0
0,307.8,Unused,M,8,12.99
0,35.0,Unused,M,8,6.0
0,16.79,Unused,M,8,6.0
0,84.36,Unused,M,8,12.99
0,5.7,Unused,M,8,6.0
0,104.0,Unused,M,8,8.7
0,12.0,Unused,M,8,6.0
0,13.59,Unused,M,8,6.0
0,149.0,Unused,M,8,6.0
0,149.0,Unused,M,8,6.0
1,3.99,Used,M,8,6.0
0,15.99,Used,M,8,6.0
0,158.0,Used,M,8,19.99
0,4.99,Unused,M,8,6.0
0,95.14,Unused,M,8,6.0
0,41.59,Unused,M,8,6.5
0,2.39,Unused,M,8,6.0
1,239.4,Used,F,4,32.08
0,13.99,Used,F,4,6.0
0,10.99,Used,F,4,6.0
0,10.99,Used,F,4,6.0
0,19.95,Used,F,4,6.5
0,269.82,Used,F,4,6.0
0,10.63,Used,F,4,6.0
0,51.4,Used,F,4,6.0
0,15.43,Used,F,4,6.0
0,160.99,Used,F,4,12.99
0,238.0,Used,F,4,6.0
0,26.0,Used,F,4,6.0
0,14.78,Unused,F,4,6.5
0,15.19,Unused,F,4,6.0
0,46.78,Unused,F,4,6.0
0,46.38,Unused,F,4,6.0
0,159.6,Unused,F,4,32.08
0,54.78,Unused,F,4,6.0
0,25.98,Unused,F,4,6.0
0,23.58,Unused,F,4,6.0
0,238.0,Unused,F,4,6.0
0,238.0,Unused,F,4,6.0
0,149.94,Unused,F,4,6.0
0,18.99,Unused,F,4,6.0
0,44.0,Unused,F,4,6.0
0,79.0,Unused,F,4,12.99
0,149.0,Unused,F,4,6.0
0,7.58,Unused,F,4,6.5
0,18.38,Unused,F,4,12.99
0,14.4,Unused,F,4,32.08
0,35.6,Unused,F,4,6.0
0,119.0,Unused,F,4,6.0
0,119.0,Unused,F,4,6.0
0,4.8,Unused,F,4,6.0
0,149.0,Unused,F,4,6.0
0,79.99,Used,F,4,6.0
0,130.19,Used,F,4,6.0
0,15.99,Unused,F,4,6.0
0,238.0,Unused,F,4,6.0
0,149.0,Unused,F,4,6.0
0,357.0,Unused,F,4,6.0
1,318.0,Used,F,10,6.0
0,22.56,Used,F,10,6.0
0,30.38,Unused,F,10,6.0
0,199.0,Unused,F,10,8.7
0,2.39,Unused,F,10,6.0
1,23.99,Used,F,36,6.0
0,6.99,Used,F,36,30.0
0,238.0,Used,F,36,6.0
0,33.59,Unused,F,36,6.0
0,10.99,Unused,F,36,6.0
0,1.99,Unused,F,36,30.0
0,44.07,Unused,F,36,6.0
0,30.39,Unused,F,36,6.0
0,160.19,Unused,F,36,6.0
0,10.63,Unused,F,36,6.0
0,29.99,Unused,F,36,30.0
0,30.39,Unused,F,36,6.0
0,79.0,Unused,F,36,6.0
1,21.98,Used,M,40,6.0
0,11.7,Unused,M,40,6.0
0,9.89,Unused,M,40,6.0
0,31.35,Unused,M,40,6.0
0,447.0,Unused,M,40,6.0
1,8.79,Used,M,21,6.5
0,179.85,Used,M,21,67.28
0,58.78,Unused,M,21,6.5
0,111.9,Unused,M,21,67.28
1,19.8,Used,F,11,12.76
0,2.05,Used,F,11,6.5
0,122.77,Used,F,11,6.5
0,368.31,Used,F,11,6.5
0,122.77,Used,F,11,6.5
0,276.48,Used,F,11,6.5
0,396.18,Unused,F,11,260.82
0,307.42,Unused,F,11,6.5
1,18.18,Used,F,11,6.0
0,7.98,Used,F,11,6.0
0,39.9,Used,F,11,19.99
0,170.26,Used,F,11,6.0
0,13.29,Used,F,11,6.0
0,22.99,Unused,F,11,6.0
0,33.59,Unused,F,11,6.0
0,33.59,Unused,F,11,6.0
0,457.4,Unused,F,11,18.59
0,49.9,Unused,F,11,19.99
0,10.63,Unused,F,11,6.0
0,149.0,Unused,F,11,6.0
0,13.29,Unused,F,11,6.0
1,59.96,Used,F,11,6.0
0,31.35,Used,F,11,12.48
0,27.18,Used,F,11,6.0
0,149.0,Used,F,11,6.0
0,8.79,Unused,F,11,12.99
0,99.88,Unused,F,11,6.0
0,48.93,Unused,F,11,12.48
0,27.19,Unused,F,11,6.0
0,76.75,Unused,F,11,12.48
0,119.0,Unused,F,11,12.99
0,119.0,Unused,F,11,6.0
0,13.93,Used,F,11,6.0
0,4497.0,Used,F,11,6.0
0,6.98,Used,F,11,12.99
0,5660.12,Unused,F,11,6.0
0,12.99,Unused,F,11,12.99
0,21.23,Unused,F,11,6.0
0,4497.0,Unused,F,11,6.0
1,16.99,Used,F,11,6.0
0,2.99,Unused,F,11,6.0
0,59.85,Unused,F,11,19.02
0,27.99,Unused,F,11,6.0
0,907.0,Unused,F,11,6.0
0,5.7,Unused,F,11,6.0
0,149.0,Unused,F,11,6.0
0,16.99,Unused,F,11,6.0
0,149.0,Unused,F,11,6.0
0,149.0,Unused,F,11,6.0
0,55.99,Unused,F,11,6.0
0,5.7,Unused,F,11,6.0
1,119.0,Used,F,11,6.0
0,199.0,Used,F,11,12.48
0,121.3,Unused,F,11,6.5
0,19.97,Used,F,11,50.0
0,363.9,Used,F,11,6.5
0,18.84,Unused,F,11,6.0
0,3.87,Unused,F,11,50.0
0,455.64,Unused,F,11,6.5
0,17.93,Unused,F,11,50.0
0,6.94,Unused,F,11,6.5
1,18.0,Used,F,38,6.0
0,119.0,Used,F,38,6.0
0,199.0,Used,F,38,12.99
0,16.79,Used,F,38,6.5
0,231.98,Used,F,38,6.0
0,596.0,Used,F,38,6.0
0,298.0,Used,F,38,6.0
0,79.0,Used,F,38,6.0
0,30.27,Unused,F,38,6.0
0,9.99,Unused,F,38,6.0
0,12.78,Unused,F,38,6.0
0,199.0,Unused,F,38,6.0
0,79.99,Unused,F,38,6.5
0,435.4,Unused,F,38,6.0
0,119.0,Unused,F,38,6.0
0,238.0,Unused,F,38,6.0
0,119.0,Unused,F,38,6.0
0,199.0,Unused,F,38,19.99
0,199.0,Unused,F,38,19.99
0,149.0,Unused,F,38,6.0
0,5.6,Unused,F,38,6.0
0,238.0,Unused,F,38,6.0
0,33.58,Unused,F,38,6.0
0,265.8,Unused,F,38,6.0
1,11.97,Used,F,43,6.0
0,10.99,Used,F,43,6.0
0,199.0,Used,F,43,12.99
0,10.63,Used,F,43,6.0
0,1.99,Used,F,43,6.0
0,99.0,Used,F,43,6.0
0,99.0,Used,F,43,6.0
0,198.0,Used,F,43,6.0
0,198.0,Used,F,43,6.0
0,99.0,Used,F,43,6.0
0,8.79,Used,F,43,6.5
0,43.95,Used,F,43,12.91
0,4.56,Used,F,43,6.5
0,7.6,Used,F,43,6.0
0,149.0,Used,F,43,19.99
0,149.0,Used,F,43,6.0
0,447.0,Used,F,43,6.0
0,31.89,Unused,F,43,6.0
0,79.99,Unused,F,43,6.0
0,38.39,Unused,F,43,6.5
